date,category,sales_amount,units_sold,profit,is_promotion,day_of_week,month,quarter,year
2023-01-22,Electronics,67979.61,3997,30905.66,False,6,1,1,2023
2023-01-23,Electronics,64812.55,3811,29465.81,False,0,1,1,2023
2023-01-24,Electronics,61748.76,3631,28072.92,False,1,1,1,2023
2023-01-25,Electronics,56582.37,3327,25724.12,False,2,1,1,2023
2023-01-26,Electronics,55639.22,3272,25295.33,False,3,1,1,2023
2023-01-27,Electronics,60690.37,3569,27591.74,False,4,1,1,2023
2023-01-28,Electronics,63409.1,3728,28827.76,False,5,1,1,2023
2023-01-29,Electronics,74659.18,4390,33942.4,False,6,1,1,2023
2023-01-30,Electronics,63668.37,3744,28945.63,False,0,1,1,2023
2023-01-31,Electronics,64067.85,3767,29127.25,True,1,1,1,2023
2023-02-01,Electronics,53939.02,3172,24522.37,False,2,2,1,2023
2023-02-02,Electronics,64874.82,3815,29494.12,False,3,2,1,2023
2023-02-03,Electronics,59939.23,3524,27250.25,False,4,2,1,2023
2023-02-04,Electronics,73960.83,4349,33624.91,False,5,2,1,2023
2023-02-05,Electronics,64288.18,3780,29227.42,False,6,2,1,2023
2023-02-06,Electronics,58868.86,3461,26763.63,False,0,2,1,2023
2023-02-07,Electronics,61198.74,3598,27822.86,False,1,2,1,2023
2023-02-08,Electronics,61560.88,3620,27987.5,False,2,2,1,2023
2023-02-09,Electronics,60039.58,3530,27295.87,False,3,2,1,2023
2023-02-10,Electronics,64015.41,3764,29103.41,False,4,2,1,2023
2023-02-11,Electronics,67630.35,3977,30746.87,False,5,2,1,2023
2023-02-12,Electronics,78290.02,4603,35593.09,True,6,2,1,2023
2023-02-13,Electronics,62931.43,3700,28610.6,False,0,2,1,2023
2023-02-14,Electronics,64540.11,3795,29341.95,False,1,2,1,2023
2023-02-15,Electronics,71758.51,4219,32623.67,True,2,2,1,2023
2023-02-16,Electronics,59267.69,3485,26944.95,False,3,2,1,2023
2023-02-17,Electronics,58069.61,3414,26400.26,False,4,2,1,2023
2023-02-18,Electronics,77699.21,4569,35324.49,False,5,2,1,2023
2023-02-19,Electronics,74665.0,4390,33945.05,False,6,2,1,2023
2023-02-20,Electronics,61535.49,3618,27975.96,False,0,2,1,2023
2023-02-21,Electronics,69826.43,4106,31745.28,False,1,2,1,2023
2023-02-22,Electronics,65046.11,3825,29572.0,False,2,2,1,2023
2023-02-23,Electronics,69014.23,4058,31376.03,False,3,2,1,2023
2023-02-24,Electronics,65369.99,3844,29719.24,False,4,2,1,2023
2023-02-25,Electronics,82402.08,4845,37462.57,False,5,2,1,2023
2023-02-26,Electronics,81620.54,4799,37107.25,False,6,2,1,2023
2023-02-27,Electronics,65011.93,3823,29556.46,False,0,2,1,2023
2023-02-28,Electronics,69536.38,4089,31613.42,False,1,2,1,2023
2023-03-01,Electronics,68648.54,4036,31209.78,False,2,3,1,2023
2023-03-02,Electronics,71434.97,4200,32476.57,False,3,3,1,2023
2023-03-03,Electronics,63523.71,3735,28879.87,False,4,3,1,2023
2023-03-04,Electronics,79633.12,4682,36203.71,False,5,3,1,2023
2023-03-05,Electronics,81233.46,4776,36931.27,False,6,3,1,2023
2023-03-06,Electronics,61520.17,3617,27969.0,False,0,3,1,2023
2023-03-07,Electronics,63794.52,3751,29002.99,False,1,3,1,2023
2023-03-08,Electronics,61059.63,3590,27759.62,False,2,3,1,2023
2023-03-09,Electronics,67515.82,3970,30694.81,False,3,3,1,2023
2023-03-10,Electronics,71232.68,4188,32384.61,False,4,3,1,2023
2023-03-11,Electronics,84590.4,4974,38457.44,False,5,3,1,2023
2023-03-12,Electronics,79894.87,4698,36322.71,False,6,3,1,2023
2023-03-13,Electronics,75212.81,4422,34194.1,False,0,3,1,2023
2023-03-14,Electronics,64947.15,3819,29527.01,False,1,3,1,2023
2023-03-15,Electronics,64080.94,3768,29133.2,False,2,3,1,2023
2023-03-16,Electronics,70114.01,4123,31876.02,False,3,3,1,2023
2023-03-17,Electronics,71918.6,4229,32696.45,False,4,3,1,2023
2023-03-18,Electronics,81352.22,4783,36985.27,False,5,3,1,2023
2023-03-19,Electronics,74536.93,4383,33886.82,False,6,3,1,2023
2023-03-20,Electronics,71061.52,4178,32306.79,False,0,3,1,2023
2023-03-21,Electronics,74238.36,4365,33751.08,True,1,3,1,2023
2023-03-22,Electronics,74250.41,4366,33756.56,False,2,3,1,2023
2023-03-23,Electronics,73456.15,4319,33395.47,False,3,3,1,2023
2023-03-24,Electronics,69149.86,4066,31437.69,False,4,3,1,2023
2023-03-25,Electronics,81812.94,4810,37194.72,False,5,3,1,2023
2023-03-26,Electronics,80210.07,4716,36466.01,False,6,3,1,2023
2023-03-27,Electronics,73017.84,4293,33196.2,False,0,3,1,2023
2023-03-28,Electronics,76845.49,4518,34936.37,False,1,3,1,2023
2023-03-29,Electronics,70317.3,4135,31968.45,False,2,3,1,2023
2023-03-30,Electronics,75795.87,4457,34459.18,False,3,3,1,2023
2023-03-31,Electronics,72439.62,4259,32933.32,False,4,3,1,2023
2023-04-01,Electronics,82967.47,4878,37719.61,False,5,4,2,2023
2023-04-02,Electronics,85669.84,5037,38948.19,False,6,4,2,2023
2023-04-03,Electronics,71459.71,4202,32487.82,False,0,4,2,2023
2023-04-04,Electronics,73406.3,4316,33372.8,False,1,4,2,2023
2023-04-05,Electronics,71411.67,4199,32465.98,False,2,4,2,2023
2023-04-06,Electronics,82740.04,4865,37616.21,False,3,4,2,2023
2023-04-07,Electronics,76245.21,4483,34663.46,False,4,4,2,2023
2023-04-08,Electronics,85386.87,5021,38819.54,False,5,4,2,2023
2023-04-09,Electronics,88879.45,5226,40407.38,False,6,4,2,2023
2023-04-10,Electronics,76497.13,4498,34777.99,False,0,4,2,2023
2023-04-11,Electronics,76370.72,4490,34720.52,False,1,4,2,2023
2023-04-12,Electronics,79546.28,4677,36164.23,False,2,4,2,2023
2023-04-13,Electronics,80299.24,4721,36506.55,False,3,4,2,2023
2023-04-14,Electronics,76041.1,4471,34570.66,False,4,4,2,2023
2023-04-15,Electronics,96839.74,5694,44026.38,True,5,4,2,2023
2023-04-16,Electronics,89189.62,5244,40548.39,False,6,4,2,2023
2023-04-17,Electronics,70582.03,4150,32088.8,False,0,4,2,2023
2023-04-18,Electronics,73579.43,4326,33451.51,False,1,4,2,2023
2023-04-19,Electronics,83908.87,4934,38147.6,False,2,4,2,2023
2023-04-20,Electronics,85122.69,5005,38699.44,False,3,4,2,2023
2023-04-21,Electronics,78732.43,4629,35794.23,False,4,4,2,2023
2023-04-22,Electronics,93835.08,5517,42660.37,False,5,4,2,2023
2023-04-23,Electronics,93176.85,5479,42361.11,False,6,4,2,2023
2023-04-24,Electronics,91085.31,5356,41410.23,False,0,4,2,2023
2023-04-25,Electronics,84458.93,4966,38397.67,False,1,4,2,2023
2023-04-26,Electronics,80321.89,4723,36516.85,False,2,4,2,2023
2023-04-27,Electronics,77652.33,4566,35303.18,False,3,4,2,2023
2023-04-28,Electronics,75599.16,4445,34369.74,False,4,4,2,2023
2023-04-29,Electronics,94373.37,5549,42905.09,False,5,4,2,2023
2023-04-30,Electronics,91267.74,5366,41493.17,False,6,4,2,2023
2023-05-01,Electronics,76905.67,4522,34963.73,False,0,5,2,2023
2023-05-02,Electronics,88046.57,5177,40028.73,True,1,5,2,2023
2023-05-03,Electronics,78527.91,4617,35701.25,False,2,5,2,2023
2023-05-04,Electronics,88429.63,5200,40202.88,False,3,5,2,2023
2023-05-05,Electronics,85819.24,5046,39016.11,False,4,5,2,2023
2023-05-06,Electronics,95352.96,5607,43350.44,False,5,5,2,2023
2023-05-07,Electronics,100795.09,5927,45824.6,False,6,5,2,2023
2023-05-08,Electronics,91950.29,5407,41803.48,True,0,5,2,2023
2023-05-09,Electronics,80529.17,4735,36611.08,False,1,5,2,2023
2023-05-10,Electronics,89070.6,5237,40494.28,False,2,5,2,2023
2023-05-11,Electronics,85819.16,5046,39016.08,False,3,5,2,2023
2023-05-12,Electronics,80493.19,4733,36594.72,False,4,5,2,2023
2023-05-13,Electronics,96291.86,5662,43777.29,False,5,5,2,2023
2023-05-14,Electronics,94106.12,5533,42783.59,False,6,5,2,2023
2023-05-15,Electronics,79838.67,4694,36297.16,False,0,5,2,2023
2023-05-16,Electronics,88099.34,5180,40052.72,False,1,5,2,2023
2023-05-17,Electronics,91717.01,5393,41697.42,False,2,5,2,2023
2023-05-18,Electronics,80312.43,4722,36512.54,False,3,5,2,2023
2023-05-19,Electronics,87348.2,5136,39711.23,False,4,5,2,2023
2023-05-20,Electronics,96099.69,5651,43689.93,False,5,5,2,2023
2023-05-21,Electronics,96860.96,5695,44036.02,False,6,5,2,2023
2023-05-22,Electronics,83797.32,4927,38096.89,False,0,5,2,2023
2023-05-23,Electronics,83004.84,4881,37736.6,False,1,5,2,2023
2023-05-24,Electronics,86353.6,5077,39259.05,False,2,5,2,2023
2023-05-25,Electronics,83427.25,4905,37928.64,False,3,5,2,2023
2023-05-26,Electronics,87430.76,5141,39748.76,False,4,5,2,2023
2023-05-27,Electronics,99448.13,5847,45212.23,False,5,5,2,2023
2023-05-28,Electronics,98951.09,5818,44986.26,False,6,5,2,2023
2023-05-29,Electronics,83734.03,4923,38068.11,False,0,5,2,2023
2023-05-30,Electronics,85027.35,4999,38656.1,False,1,5,2,2023
2023-05-31,Electronics,89822.14,5281,40835.96,False,2,5,2,2023
2023-06-01,Electronics,89060.37,5237,40489.63,False,3,6,2,2023
2023-06-02,Electronics,84011.23,4940,38194.14,False,4,6,2,2023
2023-06-03,Electronics,101035.7,5941,45933.99,False,5,6,2,2023
2023-06-04,Electronics,103454.45,6083,47033.63,False,6,6,2,2023
2023-06-05,Electronics,81945.96,4818,37255.2,False,0,6,2,2023
2023-06-06,Electronics,89802.53,5280,40827.04,False,1,6,2,2023
2023-06-07,Electronics,85690.02,5038,38957.37,False,2,6,2,2023
2023-06-08,Electronics,90111.28,5298,40967.41,False,3,6,2,2023
2023-06-09,Electronics,85544.27,5030,38891.1,False,4,6,2,2023
2023-06-10,Electronics,95243.65,5600,43300.75,False,5,6,2,2023
2023-06-11,Electronics,95973.02,5643,43632.34,False,6,6,2,2023
2023-06-12,Electronics,88667.49,5214,40311.02,False,0,6,2,2023
2023-06-13,Electronics,89495.7,5262,40687.55,False,1,6,2,2023
2023-06-14,Electronics,85505.51,5028,38873.48,False,2,6,2,2023
2023-06-15,Electronics,90986.1,5350,41365.13,False,3,6,2,2023
2023-06-16,Electronics,83012.58,4881,37740.12,False,4,6,2,2023
2023-06-17,Electronics,102005.13,5998,46374.73,False,5,6,2,2023
2023-06-18,Electronics,98078.09,5767,44589.37,False,6,6,2,2023
2023-06-19,Electronics,95659.52,5625,43489.81,True,0,6,2,2023
2023-06-20,Electronics,89265.78,5249,40583.02,False,1,6,2,2023
2023-06-21,Electronics,86147.55,5065,39165.37,False,2,6,2,2023
2023-06-22,Electronics,87868.61,5167,39947.82,False,3,6,2,2023
2023-06-23,Electronics,92788.58,5456,42184.59,False,4,6,2,2023
2023-06-24,Electronics,100693.14,5921,45778.25,False,5,6,2,2023
2023-06-25,Electronics,105688.82,6214,48049.45,False,6,6,2,2023
2023-06-26,Electronics,85447.29,5024,38847.01,False,0,6,2,2023
2023-06-27,Electronics,91293.4,5368,41504.84,False,1,6,2,2023
2023-06-28,Electronics,94518.86,5558,42971.23,False,2,6,2,2023
2023-06-29,Electronics,80853.38,4754,36758.48,False,3,6,2,2023
2023-06-30,Electronics,86742.24,5100,39435.74,False,4,6,2,2023
2023-07-01,Electronics,105008.14,6174,47739.99,False,5,7,3,2023
2023-07-02,Electronics,102301.01,6015,46509.24,False,6,7,3,2023
2023-07-03,Electronics,90891.14,5344,41321.96,False,0,7,3,2023
2023-07-04,Electronics,87491.47,5144,39776.36,False,1,7,3,2023
2023-07-05,Electronics,89918.32,5287,40879.68,False,2,7,3,2023
2023-07-06,Electronics,89076.78,5238,40497.09,False,3,7,3,2023
2023-07-07,Electronics,93711.85,5510,42604.34,False,4,7,3,2023
2023-07-08,Electronics,103958.27,6113,47262.68,False,5,7,3,2023
2023-07-09,Electronics,104245.0,6129,47393.04,False,6,7,3,2023
2023-07-10,Electronics,88171.56,5184,40085.55,False,0,7,3,2023
2023-07-11,Electronics,87895.95,5168,39960.25,False,1,7,3,2023
2023-07-12,Electronics,88074.73,5179,40041.53,False,2,7,3,2023
2023-07-13,Electronics,90952.07,5348,41349.66,False,3,7,3,2023
2023-07-14,Electronics,88077.56,5179,40042.82,False,4,7,3,2023
2023-07-15,Electronics,103970.56,6113,47268.27,False,5,7,3,2023
2023-07-16,Electronics,110189.21,6479,50095.46,False,6,7,3,2023
2023-07-17,Electronics,92519.01,5440,42062.04,False,0,7,3,2023
2023-07-18,Electronics,88295.61,5192,40141.95,False,1,7,3,2023
2023-07-19,Electronics,93604.4,5504,42555.49,False,2,7,3,2023
2023-07-20,Electronics,87932.21,5170,39976.74,False,3,7,3,2023
2023-07-21,Electronics,82184.27,4832,37363.54,False,4,7,3,2023
2023-07-22,Electronics,99134.34,5829,45069.57,False,5,7,3,2023
2023-07-23,Electronics,96058.67,5648,43671.28,False,6,7,3,2023
2023-07-24,Electronics,87940.81,5171,39980.65,False,0,7,3,2023
2023-07-25,Electronics,89180.71,5244,40544.34,False,1,7,3,2023
2023-07-26,Electronics,94925.99,5582,43156.33,False,2,7,3,2023
2023-07-27,Electronics,90142.01,5300,40981.38,False,3,7,3,2023
2023-07-28,Electronics,88167.34,5184,40083.63,False,4,7,3,2023
2023-07-29,Electronics,105100.89,6180,47782.15,False,5,7,3,2023
2023-07-30,Electronics,94379.43,5549,42907.84,False,6,7,3,2023
2023-07-31,Electronics,98423.98,5787,44746.62,True,0,7,3,2023
2023-08-01,Electronics,91350.03,5371,41530.58,False,1,8,3,2023
2023-08-02,Electronics,83399.61,4904,37916.07,False,2,8,3,2023
2023-08-03,Electronics,92497.83,5439,42052.41,False,3,8,3,2023
2023-08-04,Electronics,89596.86,5268,40733.54,False,4,8,3,2023
2023-08-05,Electronics,100122.55,5887,45518.85,False,5,8,3,2023
2023-08-06,Electronics,103690.02,6097,47140.73,False,6,8,3,2023
2023-08-07,Electronics,96096.71,5650,43688.57,False,0,8,3,2023
2023-08-08,Electronics,88693.3,5215,40322.75,False,1,8,3,2023
2023-08-09,Electronics,88830.65,5223,40385.19,False,2,8,3,2023
2023-08-10,Electronics,86256.89,5072,39215.08,False,3,8,3,2023
2023-08-11,Electronics,84790.7,4986,38548.51,False,4,8,3,2023
2023-08-12,Electronics,103719.1,6099,47153.95,False,5,8,3,2023
2023-08-13,Electronics,97697.12,5744,44416.17,False,6,8,3,2023
2023-08-14,Electronics,87703.9,5157,39872.94,False,0,8,3,2023
2023-08-15,Electronics,85673.47,5037,38949.84,False,1,8,3,2023
2023-08-16,Electronics,88911.5,5228,40421.95,False,2,8,3,2023
2023-08-17,Electronics,88290.7,5191,40139.72,False,3,8,3,2023
2023-08-18,Electronics,90640.15,5330,41207.85,False,4,8,3,2023
2023-08-19,Electronics,98141.6,5771,44618.24,False,5,8,3,2023
2023-08-20,Electronics,98846.57,5812,44938.75,False,6,8,3,2023
2023-08-21,Electronics,83229.6,4894,37838.78,False,0,8,3,2023
2023-08-22,Electronics,84978.89,4997,38634.06,False,1,8,3,2023
2023-08-23,Electronics,87731.43,5158,39885.45,False,2,8,3,2023
2023-08-24,Electronics,97564.31,5737,44355.79,True,3,8,3,2023
2023-08-25,Electronics,82932.43,4876,37703.68,False,4,8,3,2023
2023-08-26,Electronics,101980.73,5996,46363.63,False,5,8,3,2023
2023-08-27,Electronics,103533.28,6088,47069.47,False,6,8,3,2023
2023-08-28,Electronics,87219.52,5128,39652.72,False,0,8,3,2023
2023-08-29,Electronics,92209.35,5422,41921.26,False,1,8,3,2023
2023-08-30,Electronics,82799.09,4868,37643.06,False,2,8,3,2023
2023-08-31,Electronics,89553.9,5266,40714.01,True,3,8,3,2023
2023-09-01,Electronics,79011.76,4646,35921.22,False,4,9,3,2023
2023-09-02,Electronics,103101.79,6062,46873.3,False,5,9,3,2023
2023-09-03,Electronics,99997.46,5880,45461.98,False,6,9,3,2023
2023-09-04,Electronics,84629.44,4976,38475.19,False,0,9,3,2023
2023-09-05,Electronics,85664.16,5037,38945.61,False,1,9,3,2023
2023-09-06,Electronics,89058.82,5237,40488.93,True,2,9,3,2023
2023-09-07,Electronics,92962.38,5466,42263.61,False,3,9,3,2023
2023-09-08,Electronics,84712.35,4981,38512.89,False,4,9,3,2023
2023-09-09,Electronics,97117.66,5710,44152.73,False,5,9,3,2023
2023-09-10,Electronics,99109.92,5828,45058.47,False,6,9,3,2023
2023-09-11,Electronics,85513.12,5028,38876.94,False,0,9,3,2023
2023-09-12,Electronics,84468.57,4967,38402.06,False,1,9,3,2023
2023-09-13,Electronics,80773.25,4749,36722.05,False,2,9,3,2023
2023-09-14,Electronics,85044.58,5001,38663.93,False,3,9,3,2023
2023-09-15,Electronics,89835.72,5282,40842.13,False,4,9,3,2023
2023-09-16,Electronics,100276.91,5896,45589.02,False,5,9,3,2023
2023-09-17,Electronics,100975.86,5937,45906.79,False,6,9,3,2023
2023-09-18,Electronics,81020.57,4764,36834.49,False,0,9,3,2023
2023-09-19,Electronics,79199.67,4657,36006.65,False,1,9,3,2023
2023-09-20,Electronics,82076.46,4826,37314.53,False,2,9,3,2023
2023-09-21,Electronics,82565.22,4855,37536.73,False,3,9,3,2023
2023-09-22,Electronics,86053.4,5060,39122.57,False,4,9,3,2023
2023-09-23,Electronics,88465.43,5202,40219.15,False,5,9,3,2023
2023-09-24,Electronics,99574.49,5855,45269.68,False,6,9,3,2023
2023-09-25,Electronics,81232.53,4776,36930.85,False,0,9,3,2023
2023-09-26,Electronics,80146.01,4712,36436.89,False,1,9,3,2023
2023-09-27,Electronics,77952.66,4584,35439.72,False,2,9,3,2023
2023-09-28,Electronics,75558.41,4443,34351.22,False,3,9,3,2023
2023-09-29,Electronics,84087.41,4944,38228.77,False,4,9,3,2023
2023-09-30,Electronics,93478.83,5496,42498.4,False,5,9,3,2023
2023-10-01,Electronics,88543.05,5206,40254.44,False,6,10,4,2023
2023-10-02,Electronics,76244.97,4483,34663.35,False,0,10,4,2023
2023-10-03,Electronics,79461.09,4672,36125.5,False,1,10,4,2023
2023-10-04,Electronics,86337.31,5077,39251.64,False,2,10,4,2023
2023-10-05,Electronics,79447.44,4671,36119.29,False,3,10,4,2023
2023-10-06,Electronics,74956.23,4407,34077.45,False,4,10,4,2023
2023-10-07,Electronics,91231.26,5364,41476.59,False,5,10,4,2023
2023-10-08,Electronics,90979.59,5349,41362.17,False,6,10,4,2023
2023-10-09,Electronics,70367.99,4138,31991.49,False,0,10,4,2023
2023-10-10,Electronics,79482.62,4673,36135.29,False,1,10,4,2023
2023-10-11,Electronics,78731.16,4629,35793.65,False,2,10,4,2023
2023-10-12,Electronics,81844.23,4812,37208.95,False,3,10,4,2023
2023-10-13,Electronics,85748.26,5042,38983.84,False,4,10,4,2023
2023-10-14,Electronics,94962.87,5584,43173.09,False,5,10,4,2023
2023-10-15,Electronics,89931.88,5288,40885.85,False,6,10,4,2023
2023-10-16,Electronics,75020.93,4411,34106.86,False,0,10,4,2023
2023-10-17,Electronics,87775.88,5161,39905.66,False,1,10,4,2023
2023-10-18,Electronics,78853.35,4636,35849.2,False,2,10,4,2023
2023-10-19,Electronics,78573.48,4620,35721.96,False,3,10,4,2023
2023-10-20,Electronics,78320.66,4605,35607.02,False,4,10,4,2023
2023-10-21,Electronics,99726.67,5864,45338.87,True,5,10,4,2023
2023-10-22,Electronics,89391.66,5256,40640.25,False,6,10,4,2023
2023-10-23,Electronics,76049.3,4472,34574.39,False,0,10,4,2023
2023-10-24,Electronics,76030.92,4471,34566.04,False,1,10,4,2023
2023-10-25,Electronics,77720.1,4570,35333.99,False,2,10,4,2023
2023-10-26,Electronics,75824.59,4458,34472.23,False,3,10,4,2023
2023-10-27,Electronics,75125.55,4417,34154.43,False,4,10,4,2023
2023-10-28,Electronics,89516.58,5263,40697.04,False,5,10,4,2023
2023-10-29,Electronics,88134.65,5182,40068.77,False,6,10,4,2023
2023-10-30,Electronics,82579.32,4856,37543.14,False,0,10,4,2023
2023-10-31,Electronics,67939.73,3995,30887.53,False,1,10,4,2023
2023-11-01,Electronics,80943.51,4759,36799.45,False,2,11,4,2023
2023-11-02,Electronics,81392.02,4786,37003.36,False,3,11,4,2023
2023-11-03,Electronics,77377.82,4550,35178.38,True,4,11,4,2023
2023-11-04,Electronics,87181.54,5126,39635.46,False,5,11,4,2023
2023-11-05,Electronics,86983.02,5114,39545.2,False,6,11,4,2023
2023-11-06,Electronics,71759.02,4219,32623.9,False,0,11,4,2023
2023-11-07,Electronics,73882.98,4344,33589.52,False,1,11,4,2023
2023-11-08,Electronics,72640.98,4271,33024.86,False,2,11,4,2023
2023-11-09,Electronics,82586.28,4856,37546.31,False,3,11,4,2023
2023-11-10,Electronics,79656.27,4684,36214.23,False,4,11,4,2023
2023-11-11,Electronics,92209.47,5422,41921.31,False,5,11,4,2023
2023-11-12,Electronics,90208.53,5304,41011.62,False,6,11,4,2023
2023-11-13,Electronics,72230.56,4247,32838.27,False,0,11,4,2023
2023-11-14,Electronics,74285.72,4368,33772.61,False,1,11,4,2023
2023-11-15,Electronics,77776.56,4573,35359.66,False,2,11,4,2023
2023-11-16,Electronics,71731.45,4218,32611.36,False,3,11,4,2023
2023-11-17,Electronics,78452.51,4613,35666.97,False,4,11,4,2023
2023-11-18,Electronics,86453.22,5083,39304.34,False,5,11,4,2023
2023-11-19,Electronics,85929.77,5053,39066.36,False,6,11,4,2023
2023-11-20,Electronics,78307.88,4604,35601.21,False,0,11,4,2023
2023-11-21,Electronics,84912.76,4993,38604.0,True,1,11,4,2023
2023-11-22,Electronics,74479.93,4379,33860.91,False,2,11,4,2023
2023-11-23,Electronics,79767.58,4690,36264.84,False,3,11,4,2023
2023-11-24,Electronics,71896.01,4227,32686.18,False,4,11,4,2023
2023-11-25,Electronics,89156.43,5242,40533.3,False,5,11,4,2023
2023-11-26,Electronics,89049.2,5236,40484.55,False,6,11,4,2023
2023-11-27,Electronics,74525.1,4382,33881.44,False,0,11,4,2023
2023-11-28,Electronics,76732.78,4512,34885.12,False,1,11,4,2023
2023-11-29,Electronics,71198.53,4186,32369.08,False,2,11,4,2023
2023-11-30,Electronics,78800.96,4633,35825.38,False,3,11,4,2023
2023-12-01,Electronics,74912.5,4405,34057.57,False,4,12,4,2023
2023-12-02,Electronics,85059.67,5001,38670.79,False,5,12,4,2023
2023-12-03,Electronics,90560.23,5325,41171.52,False,6,12,4,2023
