loan_id,origination_date,sector,credit_grade,credit_score,loan_amount,annual_income,debt_to_income,interest_rate,collateral_value,ltv_ratio,employment_years,num_defaults_history,monthly_return,volatility_30d,sharpe_ratio,portfolio_weight,risk_score_raw,risk_label
LN000158,2024-07-31,Real Estate,AA,783,195186.87,64625.09,0.6512,0.0636,456171.55,0.4279,15.4,0,0.008664,0.035559,0.844,0.000146,-0.9294,Low
LN000159,2021-08-06,Utilities,BBB,711,12058.82,78447.04,0.0661,0.0938,19852.87,0.6074,4.2,0,0.028966,0.081182,1.236,0.000363,-0.7799,Low
LN000160,2024-06-28,Finance,A,724,109346.52,26274.35,0.8314,0.0785,95845.0,1.1409,2.3,0,-0.060838,0.053714,-3.9235,0.000215,1.905,Medium
LN000161,2021-11-01,Consumer,CCC,472,58962.34,114652.77,0.0756,0.1495,53033.95,1.1118,17.4,0,-0.152027,0.11002,-4.7867,8e-06,2.4907,Medium
LN000162,2022-04-14,Healthcare,BBB,652,42845.6,20000.0,0.361,0.1031,45507.71,0.9415,3.4,0,-0.017455,0.105682,-0.5721,0.000394,0.3454,Low
LN000163,2020-04-19,Real Estate,B,536,436235.52,39947.47,1.5,0.1361,689550.49,0.6326,4.9,1,-0.016322,0.117266,-0.4821,0.000179,6.1578,High
LN000164,2023-03-10,Technology,BBB,655,48095.94,49980.79,0.2221,0.0942,74927.25,0.6419,2.8,0,-0.022154,0.067084,-1.144,0.001726,-0.2666,Low
LN000165,2025-05-13,Consumer,AAA,818,40659.4,38355.12,0.1767,0.0515,39173.06,1.0379,7.6,1,-0.020361,0.041817,-1.6867,0.000186,-0.5912,Low
LN000166,2024-01-04,Technology,BB,581,107287.18,40314.14,0.5682,0.1024,90796.92,1.1816,37.1,2,0.148084,0.098917,5.1859,0.001089,4.6596,High
LN000167,2024-09-24,Consumer,CCC,469,209850.09,221848.98,0.1857,0.1474,317039.64,0.6619,0.2,0,0.027761,0.122825,0.783,0.000265,2.2953,Medium
LN000168,2023-05-27,Utilities,BB,624,84472.94,33003.9,0.4975,0.1042,106026.31,0.7967,16.1,3,0.160493,0.090869,6.1183,0.000582,5.7188,High
LN000169,2020-07-30,Real Estate,B,540,356114.5,330663.07,0.2372,0.1261,1139265.09,0.3126,0.0,0,0.144825,0.13862,3.6192,0.000222,1.3318,Medium
LN000170,2024-11-02,Finance,B,544,177029.78,81307.11,0.3984,0.1195,242489.74,0.7301,3.2,0,0.151163,0.100625,5.2039,4e-06,2.4792,Medium
LN000171,2023-01-25,Technology,A,761,8990.89,63859.37,0.05,0.0771,25076.05,0.3585,1.3,0,-0.076267,0.06016,-4.3915,2.4e-05,-1.8801,Low
LN000172,2021-11-10,Real Estate,A,762,55137.55,83564.01,0.138,0.0758,46603.59,1.1831,9.9,0,0.023317,0.057983,1.393,0.0008,-0.3263,Low
LN000173,2025-05-04,Consumer,BB,602,53208.51,351846.2,0.05,0.107,38280.22,1.39,0.4,2,-0.071214,0.109498,-2.2529,3.4e-05,4.6596,High
LN000174,2025-01-12,Industrial,BBB,654,167258.71,29866.27,1.1535,0.0923,144244.2,1.1596,5.6,0,-0.21741,0.11465,-6.5689,0.000338,3.4622,High
LN000175,2021-02-15,Consumer,B,528,5501.09,27329.1,0.1337,0.1223,11948.41,0.4604,2.4,0,0.169153,0.132913,4.4086,0.00204,1.1385,Medium
LN000176,2023-08-17,Technology,B,567,1629706.8,35298.43,1.5,0.1292,4440827.61,0.367,1.0,1,-0.064612,0.12696,-1.7629,0.000495,5.4218,High
LN000177,2022-02-21,Industrial,BBB,664,177039.6,61236.59,0.495,0.0895,174775.39,1.013,10.3,0,-0.19789,0.151536,-4.5237,0.000158,1.9157,Medium
LN000178,2023-09-07,Utilities,A,720,116280.95,20000.0,1.0627,0.0811,130553.46,0.8907,1.7,0,-0.046041,0.07389,-2.1585,5.2e-05,1.5441,Medium
LN000179,2022-05-24,Real Estate,BB,589,362117.67,60817.78,1.1833,0.1161,306242.37,1.1825,1.8,0,-0.10851,0.10781,-3.4866,2.4e-05,4.7223,High
LN000180,2024-07-10,Consumer,A,710,1300188.04,195924.17,1.2941,0.0774,850316.17,1.5291,2.3,2,-0.12398,0.13126,-3.272,0.000282,6.0077,High
LN000181,2023-07-02,Technology,B,558,257254.54,66568.39,0.7833,0.1214,462862.81,0.5558,6.2,1,-0.039508,0.09514,-1.4385,1.3e-05,4.2531,High
LN000182,2022-02-24,Healthcare,BBB,637,280322.05,48782.17,1.1559,0.0938,413702.55,0.6776,7.5,0,0.12959,0.085105,5.2748,5.2e-05,2.9445,High
LN000183,2024-12-23,Energy,BB,634,113977.81,38843.18,0.5067,0.1159,154500.75,0.7377,0.1,0,-0.093605,0.106863,-3.0343,4.2e-05,0.5996,Low
LN000184,2023-04-13,Healthcare,AA,776,84484.36,112303.26,0.0597,0.066,65140.32,1.297,1.9,0,0.121006,0.084979,4.9327,8e-06,-0.6709,Low
LN000185,2022-03-18,Technology,BB,606,58490.81,33587.76,0.3631,0.1073,152147.8,0.3844,3.9,0,0.076483,0.123056,2.153,0.000252,0.7617,Low
LN000186,2021-12-13,Finance,BBB,636,39786.26,218049.45,0.05,0.0974,43911.61,0.9061,2.8,1,0.017928,0.101898,0.6095,0.00282,1.7424,Medium
LN000187,2025-06-13,Finance,BB,609,46364.27,231735.48,0.05,0.1045,77476.9,0.5984,15.1,0,0.070682,0.138298,1.7704,2.9e-05,-0.0711,Low
LN000188,2024-07-17,Energy,A,721,22345.68,71662.69,0.05,0.0834,16857.72,1.3255,10.8,0,-0.011781,0.065417,-0.6239,5.9e-05,-0.1676,Low
LN000189,2023-04-05,Technology,BB,608,90811.52,59393.46,0.3294,0.112,113587.79,0.7995,6.9,2,0.088358,0.080139,3.8194,8.7e-05,3.6127,High
LN000190,2023-05-10,Industrial,B,586,15473.21,123187.38,0.0887,0.1235,23468.53,0.6593,2.9,1,0.035711,0.095222,1.2991,0.000513,3.2036,High
LN000191,2021-08-25,Consumer,A,734,121784.48,128844.17,0.2029,0.0758,187369.57,0.65,8.4,0,-0.122827,0.065733,-6.4729,0.000613,-1.2916,Low
LN000192,2020-09-27,Healthcare,AA,770,94848.52,34057.51,0.5146,0.0606,136202.19,0.6964,13.0,0,0.004873,0.046428,0.3636,1.4e-05,-0.7292,Low
LN000193,2023-10-16,Industrial,AAA,832,116032.87,41415.54,0.5626,0.0527,190887.17,0.6079,6.3,0,0.019878,0.032002,2.1517,4.1e-05,-1.7854,Low
LN000194,2020-08-19,Real Estate,BB,624,55584.26,23726.71,0.4002,0.1161,47736.29,1.1644,10.7,0,-0.043467,0.09023,-1.6688,0.000286,0.7612,Low
LN000195,2020-02-19,Healthcare,BB,642,2000000.0,79725.56,1.5,0.1068,2921497.19,0.6846,9.7,0,-0.013678,0.129954,-0.3646,0.000757,3.0832,High
LN000196,2021-04-07,Energy,BBB,677,440703.45,95476.89,0.9273,0.0973,622581.96,0.7079,5.9,0,-0.059352,0.0739,-2.7822,0.004433,1.023,Medium
LN000197,2023-01-10,Utilities,A,747,25109.54,23273.07,0.1274,0.0696,37185.43,0.6753,2.6,1,-0.14316,0.08879,-5.5853,3e-06,0.7541,Low
LN000198,2022-05-05,Energy,BBB,685,127536.12,43536.75,0.5708,0.0921,177210.4,0.7197,9.6,3,-0.19889,0.111633,-6.1718,0.00033,4.8401,High
LN000199,2021-11-24,Real Estate,BB,645,50574.02,23316.63,0.457,0.1098,41023.82,1.2328,1.6,0,-0.163242,0.093843,-6.0259,0.000254,1.8062,Medium
LN000200,2024-03-31,Energy,BBB,621,32340.39,31915.28,0.186,0.0905,25769.64,1.255,10.6,0,0.035897,0.076846,1.6182,0.000139,0.5992,Low
LN000201,2025-02-15,Utilities,CCC,506,22604.87,88054.56,0.05,0.1353,12584.4,1.7963,11.4,1,-0.375533,0.138628,-9.384,0.002676,4.912,High
LN000202,2021-06-10,Real Estate,AA,814,158805.96,35830.78,0.8252,0.0617,297286.67,0.5342,12.1,2,-0.052481,0.059618,-3.0494,4e-06,1.9976,Medium
LN000203,2020-06-22,Industrial,BB,576,46652.5,48504.98,0.2207,0.1115,87688.39,0.532,4.5,2,-0.084453,0.087966,-3.3257,0.001303,3.987,High
LN000204,2021-12-21,Industrial,BBB,647,286246.51,20000.0,1.5,0.0941,541462.31,0.5287,1.5,0,-0.031262,0.067164,-1.6124,0.000846,3.1613,High
LN000205,2021-02-18,Energy,BBB,648,294537.15,68247.3,0.7553,0.0838,449493.39,0.6553,0.7,0,-0.146454,0.071154,-7.1301,0.001068,1.1898,Medium
LN000206,2020-08-25,Industrial,BB,591,447443.62,58047.02,1.5,0.0994,257315.47,1.7389,9.5,1,0.016886,0.082809,0.7064,3.2e-05,7.5657,High
LN000207,2024-01-12,Energy,BB,597,38652.8,35944.4,0.2641,0.107,34602.82,1.117,15.2,0,-0.127925,0.086984,-5.0946,0.000345,1.3337,Medium
LN000208,2023-08-28,Utilities,CCC,496,166525.24,52453.9,0.6156,0.1423,240642.65,0.692,7.4,0,0.108476,0.116071,3.2374,0.000324,2.9836,High
LN000209,2022-11-29,Industrial,AA,811,197936.12,67928.19,0.6697,0.0513,282068.95,0.7017,1.1,0,-0.046708,0.055306,-2.9255,1e-06,-1.0913,Low
LN000210,2020-01-24,Energy,AA,817,58594.96,33846.55,0.3677,0.0625,72352.46,0.8099,19.1,1,-0.033087,0.096799,-1.184,3.8e-05,-0.0895,Low
LN000211,2024-11-01,Consumer,BB,589,42236.96,21303.28,0.4135,0.1074,66079.76,0.6392,31.6,0,-0.021609,0.103151,-0.7257,0.000309,0.6201,Low
LN000212,2020-03-04,Utilities,BBB,648,579819.85,211906.86,0.5408,0.1019,786331.25,0.7374,4.0,1,0.001957,0.11725,0.0578,0.001144,2.9824,High
LN000213,2020-10-16,Consumer,A,762,126784.68,38434.44,0.6563,0.0781,179611.89,0.7059,6.3,0,-0.014707,0.080662,-0.6316,0.000153,-0.3074,Low
LN000214,2020-07-07,Real Estate,AA,806,198702.6,55953.03,0.6971,0.0669,207718.36,0.9566,10.5,1,-0.038799,0.06103,-2.2023,0.000421,2.233,Medium
LN000215,2021-12-02,Healthcare,AA,792,39963.28,121490.07,0.0507,0.0657,79899.17,0.5002,9.3,0,0.007442,0.045691,0.5643,3.2e-05,-2.2618,Low
LN000216,2024-12-19,Real Estate,B,561,25816.96,708098.6,0.05,0.1143,29333.29,0.8801,24.0,0,0.026618,0.102855,0.8965,7.7e-05,0.1021,Low
LN000217,2023-02-11,Healthcare,A,729,52765.1,25055.77,0.3744,0.0838,41829.02,1.2614,0.9,1,-0.086162,0.087452,-3.413,0.000403,1.8271,Medium
LN000218,2020-12-20,Real Estate,A,743,86126.85,82033.18,0.1562,0.0811,85406.45,1.0084,6.1,1,0.019034,0.097161,0.6786,2e-06,1.5001,Medium
LN000219,2021-02-20,Energy,A,721,30618.45,36487.08,0.1117,0.0825,35953.13,0.8516,8.2,2,0.062188,0.062025,3.4732,0.001611,2.6415,Medium
LN000220,2023-05-30,Healthcare,BBB,676,97652.52,41062.34,0.5779,0.1146,196176.85,0.4978,15.5,0,0.03601,0.065182,1.9137,0.000347,0.127,Low
LN000221,2022-07-19,Industrial,AA,752,15408.03,36165.16,0.1117,0.0546,20449.98,0.7534,14.5,0,0.046573,0.066455,2.4277,0.000467,-1.6544,Low
LN000222,2020-07-15,Energy,BBB,652,28794.73,27229.1,0.2267,0.1036,36079.8,0.7981,26.7,0,-0.000549,0.071711,-0.0265,0.000461,-0.7904,Low
LN000223,2021-08-02,Consumer,AA,773,206488.99,58168.31,0.6571,0.0636,169149.29,1.2207,5.0,0,-0.038214,0.035199,-3.7608,0.001164,1.1031,Medium
LN000224,2023-02-08,Finance,B,540,191792.55,21329.54,1.5,0.1264,354464.19,0.5411,12.4,2,-0.131158,0.127694,-3.5581,0.000112,6.7725,High
LN000225,2024-12-18,Consumer,A,706,64147.19,116164.82,0.1046,0.0798,66712.97,0.9615,3.9,0,0.007932,0.064572,0.4255,6e-06,-0.1201,Low
LN000226,2025-04-18,Technology,BBB,656,32223.76,62224.37,0.1143,0.0929,41791.49,0.7711,3.8,0,0.064378,0.088117,2.5309,0.001369,0.4293,Low
LN000227,2021-03-09,Consumer,B,512,31883.89,80475.21,0.05,0.1222,77802.54,0.4098,2.0,0,0.36872,0.144229,8.8559,0.000484,0.789,Low
LN000228,2020-04-10,Technology,BB,623,65473.77,43203.12,0.3111,0.1116,108327.06,0.6044,11.9,0,0.074474,0.095582,2.6991,9e-06,0.8053,Low
LN000229,2024-07-12,Healthcare,BBB,667,200580.38,46302.78,0.8452,0.0874,141162.74,1.4209,29.8,2,-0.108867,0.078991,-4.7743,0.001284,5.8959,High
LN000230,2021-01-29,Consumer,A,687,274051.21,73225.19,0.7102,0.0838,182273.97,1.5035,2.1,0,-0.053715,0.056868,-3.272,6e-05,2.3227,Medium
LN000231,2025-04-22,Finance,BBB,649,57171.75,26507.01,0.4681,0.0929,75213.87,0.7601,0.4,0,0.150755,0.072282,7.2248,0.000305,0.82,Low
LN000232,2020-08-08,Industrial,BB,618,27754.64,46602.37,0.05,0.1043,23064.78,1.2033,11.8,1,-0.048836,0.111846,-1.5126,7.8e-05,2.3557,Medium
LN000233,2024-08-02,Consumer,CCC,476,132538.44,32802.85,0.8363,0.1377,231896.56,0.5715,6.8,0,-0.019304,0.121921,-0.5485,5.7e-05,3.173,High
LN000234,2024-02-06,Industrial,BB,592,39899.2,32099.7,0.2828,0.1163,54776.51,0.7284,22.5,0,-0.095644,0.083571,-3.9645,2.6e-05,0.2263,Low
LN000235,2024-11-19,Consumer,BBB,668,55821.93,20000.0,0.5142,0.0923,80505.12,0.6934,2.0,0,0.092438,0.066986,4.7803,0.000179,0.8834,Medium
LN000236,2020-12-10,Consumer,BB,618,424133.57,152898.35,0.5138,0.1118,431536.09,0.9828,0.5,0,0.027909,0.092808,1.0417,0.000291,1.8624,Medium
LN000237,2022-10-24,Utilities,BBB,634,245199.38,37027.75,1.3133,0.0913,664227.79,0.3691,4.7,0,-0.075678,0.077508,-3.3823,0.000977,2.4309,Medium
LN000238,2022-06-07,Industrial,AA,803,117450.44,135180.1,0.1879,0.0688,469801.76,0.25,0.6,0,-0.066974,0.056195,-4.1285,0.000952,-3.0501,Low
LN000239,2023-09-12,Industrial,BBB,649,24364.66,126519.87,0.05,0.0984,29420.74,0.8281,2.1,0,0.008762,0.077738,0.3905,0.000446,-0.1127,Low
LN000240,2021-07-06,Energy,CCC,489,124559.18,24338.15,1.0452,0.1492,193639.2,0.6433,0.9,0,-0.016493,0.113097,-0.5052,0.001735,4.5849,High
LN000241,2022-01-13,Consumer,A,729,317719.13,27948.31,1.5,0.0791,445917.82,0.7125,1.8,0,0.040743,0.064178,2.1992,0.000391,2.0205,Medium
LN000242,2024-03-21,Consumer,BB,596,65303.63,359457.8,0.05,0.1133,79453.58,0.8219,0.8,0,0.040923,0.127458,1.1122,1.8e-05,0.6387,Low
LN000243,2021-06-22,Utilities,A,704,436361.15,203953.67,0.3421,0.0805,422268.78,1.0334,21.5,2,-0.023477,0.053474,-1.5209,0.000735,2.0969,Medium
LN000244,2022-06-25,Finance,BBB,662,409224.76,58567.61,1.4387,0.1015,357908.49,1.1434,2.3,0,-0.066142,0.088408,-2.5916,0.001099,3.3429,High
LN000245,2023-10-26,Industrial,AA,830,615448.23,71693.92,1.5,0.0614,527480.52,1.1668,4.1,1,-0.019269,0.053021,-1.259,0.000425,4.016,High
LN000246,2020-04-25,Utilities,BBB,635,138104.71,38499.77,0.7371,0.0987,219227.1,0.63,16.0,0,-0.070557,0.092613,-2.6391,0.001167,0.916,Medium
LN000247,2022-04-09,Industrial,BB,652,188363.87,81035.85,0.4105,0.109,206542.42,0.912,7.9,0,-0.026734,0.083265,-1.1122,0.000719,1.8387,Medium
LN000248,2025-04-21,Technology,BBB,663,467711.07,36241.95,1.5,0.0947,225097.49,2.0778,6.7,0,-0.026651,0.121811,-0.7579,0.001175,5.7546,High
LN000249,2022-03-19,Technology,BB,610,161479.48,20000.0,1.5,0.1105,260426.67,0.6201,8.6,3,-0.109873,0.099403,-3.829,0.00079,8.3098,High
LN000250,2023-08-03,Industrial,BB,582,56876.78,23739.86,0.5113,0.1113,75609.56,0.7522,12.4,0,0.048145,0.117556,1.4187,0.000369,1.0419,Medium
LN000251,2022-10-01,Finance,B,530,60270.79,60764.74,0.1308,0.1244,139423.6,0.4323,14.7,0,-0.057119,0.100663,-1.9656,0.0004,0.4107,Low
LN000252,2020-11-01,Utilities,A,717,128336.43,27126.14,0.9312,0.0811,201120.48,0.6381,7.2,3,-0.081051,0.076896,-3.6512,0.002025,5.0708,High
LN000253,2023-01-05,Healthcare,BBB,643,23870.11,57119.78,0.05,0.1029,17834.91,1.3384,15.5,2,-0.053574,0.095376,-1.9458,5e-05,3.1271,High
LN000254,2021-04-24,Consumer,A,724,84323.44,28218.62,0.604,0.0849,46655.43,1.8074,5.4,0,0.003605,0.060131,0.2077,1.5e-05,2.411,Medium
LN000255,2023-11-24,Healthcare,CCC,479,329786.85,34625.73,1.5,0.1443,333838.58,0.9879,2.3,3,-0.013939,0.119689,-0.4034,0.001541,10.8153,High
LN000256,2022-12-11,Finance,B,596,8862.82,108794.46,0.05,0.1227,9316.83,0.9513,14.8,1,0.024447,0.116447,0.7273,0.001244,2.473,Medium
LN000257,2021-07-24,Healthcare,BBB,640,533882.1,71199.17,1.5,0.0906,1050938.35,0.508,5.5,0,0.047612,0.066961,2.4631,0.00026,2.624,Medium
LN000258,2021-09-10,Technology,B,552,339290.39,59470.45,1.0917,0.1298,456371.87,0.7435,16.6,0,0.133023,0.121608,3.7893,0.000169,3.453,High
LN000259,2025-03-12,Energy,BBB,676,59531.38,110777.04,0.1388,0.0994,126466.7,0.4707,0.3,0,0.007326,0.065877,0.3852,4.2e-05,-1.4124,Low
LN000260,2023-06-19,Healthcare,BB,583,179464.0,83819.92,0.4258,0.1174,142599.7,1.2585,3.5,0,-0.105563,0.084229,-4.3415,7e-06,2.9121,High
LN000261,2020-03-19,Energy,AA,807,99058.17,164817.54,0.0708,0.062,196726.21,0.5035,20.7,1,-0.027173,0.056821,-1.6566,0.000784,-1.84,Low
LN000262,2025-03-26,Healthcare,BB,600,381928.77,43394.96,1.5,0.1089,687890.58,0.5552,2.0,0,-0.097974,0.08207,-4.1354,0.000299,3.2691,High
LN000263,2020-02-02,Utilities,AA,727,290963.02,44322.85,1.3367,0.0568,175195.51,1.6608,19.9,0,0.153357,0.106399,4.9929,0.000177,3.0751,High
LN000264,2024-03-17,Finance,B,566,21161.15,24082.09,0.1681,0.123,48483.04,0.4365,21.5,1,0.238996,0.135559,6.1073,0.000497,1.8145,Medium
LN000265,2022-10-30,Energy,BB,582,188337.09,44343.15,0.9202,0.115,263912.28,0.7136,15.0,0,0.044503,0.099686,1.5465,0.000256,2.3309,Medium
LN000266,2024-04-11,Healthcare,BB,583,78732.35,117634.65,0.2259,0.1077,124321.62,0.6333,5.8,3,0.072744,0.114192,2.2067,0.000101,4.7574,High
LN000267,2020-12-17,Finance,AAA,850,108132.85,148745.36,0.1381,0.0532,103275.7,1.047,7.3,2,0.001308,0.06371,0.0711,1.6e-05,1.5011,Medium
LN000268,2020-06-12,Real Estate,A,721,44312.0,117267.58,0.0929,0.079,99619.15,0.4448,14.3,2,0.010287,0.056008,0.6362,0.00039,0.5403,Low
LN000269,2020-07-22,Real Estate,A,752,675325.97,20000.0,1.5,0.0816,567280.88,1.1905,10.5,1,-0.159916,0.087864,-6.3048,0.003389,3.8505,High
LN000270,2022-11-19,Industrial,BBB,700,309919.54,127797.42,0.4777,0.0893,583561.32,0.5311,7.0,0,-0.018487,0.069333,-0.9237,0.001131,-0.0758,Low
LN000271,2023-09-26,Utilities,AA,773,43750.21,20000.0,0.4275,0.0654,82001.66,0.5335,28.2,0,-0.048487,0.045666,-3.678,4.3e-05,-2.3221,Low
LN000272,2025-05-20,Real Estate,B,569,22741.08,112272.26,0.05,0.11,20790.71,1.0938,8.1,0,0.007095,0.111341,0.2207,3.3e-05,1.924,Medium
LN000273,2021-05-10,Technology,BBB,651,64586.46,46283.96,0.2957,0.0941,192742.34,0.3351,26.0,0,-0.024536,0.090028,-0.9441,0.000839,-1.4305,Low
LN000274,2024-06-12,Consumer,A,785,159205.79,97907.0,0.3532,0.0718,235758.75,0.6753,0.4,0,0.089336,0.050612,6.1145,0.001027,-0.2163,Low
LN000275,2025-05-19,Finance,BBB,652,128569.7,23559.54,1.1033,0.101,225434.17,0.5703,1.0,0,0.052733,0.071864,2.5419,0.000667,2.5128,Medium
LN000276,2025-05-16,Finance,BBB,695,391776.23,135919.4,0.5159,0.0989,287103.42,1.3646,4.2,3,0.006943,0.083756,0.2872,0.000507,6.6623,High
LN000277,2021-09-02,Technology,BB,631,235369.45,21472.27,1.5,0.1123,741183.64,0.3176,3.4,2,-0.041008,0.088844,-1.5989,0.0006,6.7841,High
LN000278,2021-03-08,Energy,BBB,677,286795.85,37499.45,1.5,0.1026,237210.49,1.209,10.7,0,0.139046,0.094835,5.079,2e-06,3.8498,High
LN000279,2024-01-31,Healthcare,B,533,141427.28,29772.3,0.9359,0.1203,287648.78,0.4917,1.2,0,-0.028284,0.116091,-0.844,1.6e-05,2.5945,Medium
LN000280,2020-08-06,Energy,BBB,666,21413.38,20000.0,0.2667,0.1037,19416.19,1.1029,26.1,0,0.010873,0.070342,0.5354,8.7e-05,0.1954,Low
LN000281,2025-04-14,Utilities,CCC,436,79596.99,63969.99,0.1907,0.1447,83879.46,0.9489,2.6,2,-0.017111,0.113155,-0.5238,0.00023,5.7029,High
LN000282,2024-01-05,Finance,B,555,316823.06,211983.22,0.281,0.1238,586307.88,0.5404,3.9,0,-0.070542,0.114834,-2.128,0.000632,0.939,Medium
LN000283,2021-09-22,Industrial,A,738,93276.62,387253.06,0.0958,0.0857,189917.66,0.4911,2.2,0,-0.00919,0.061974,-0.5137,0.000128,-1.4577,Low
LN000284,2023-10-13,Real Estate,B,553,171682.03,64087.78,0.5208,0.1195,139369.74,1.2318,6.1,0,-0.213304,0.098701,-7.4862,0.000851,2.903,High
LN000285,2023-07-25,Healthcare,AA,715,69520.49,130832.99,0.1293,0.0609,145156.21,0.4789,0.4,0,-0.074196,0.042902,-5.991,2.1e-05,-1.8443,Low
LN000286,2020-02-29,Real Estate,B,518,31799.54,70436.46,0.0833,0.122,65198.98,0.4877,1.1,2,0.015236,0.102221,0.5163,0.000127,3.8742,High
LN000287,2020-10-25,Real Estate,BBB,651,86191.04,84899.05,0.2159,0.0924,79948.68,1.0781,9.6,0,0.093032,0.067289,4.7894,0.000511,0.8074,Low
LN000288,2024-09-06,Consumer,B,557,138683.85,47122.03,0.5772,0.1197,354836.08,0.3908,1.4,0,0.015321,0.110833,0.4789,3.8e-05,2.1238,Medium
LN000289,2020-03-14,Real Estate,B,557,47989.79,68634.72,0.1732,0.1311,36170.55,1.3268,1.9,2,-0.115445,0.123849,-3.229,0.000139,4.7639,High
LN000290,2020-06-11,Utilities,B,545,76169.59,87224.03,0.0974,0.1237,80082.18,0.9511,11.0,2,-0.185127,0.112135,-5.7189,0.000418,4.2768,High
LN000291,2023-06-28,Utilities,BB,625,35122.26,39937.79,0.1577,0.1118,57422.5,0.6116,0.7,1,0.065038,0.115008,1.959,3.8e-05,1.7579,Medium
LN000292,2024-05-12,Utilities,A,704,338124.49,56712.73,1.2072,0.0771,324403.34,1.0423,4.0,0,-0.039298,0.052729,-2.5817,0.000429,1.9824,Medium
LN000293,2023-12-04,Consumer,AA,805,71403.25,57474.63,0.2752,0.0559,107111.57,0.6666,0.2,0,0.020598,0.04644,1.5365,2.7e-05,-1.5369,Low
LN000294,2024-05-31,Healthcare,BBB,681,487980.68,106775.34,0.9887,0.0964,725387.69,0.6727,3.0,0,0.01556,0.083802,0.6432,0.000325,1.7964,Medium
LN000295,2021-08-14,Utilities,A,739,530525.15,28389.58,1.5,0.0704,664501.84,0.7984,8.4,0,0.018804,0.07254,0.898,4.6e-05,2.5918,Medium
LN000296,2020-11-12,Finance,BB,605,90296.09,57752.42,0.3867,0.1097,170043.52,0.531,0.7,0,-0.018514,0.1038,-0.6179,6.1e-05,0.9187,Medium
LN000297,2020-02-15,Industrial,BBB,715,32555.66,228297.26,0.05,0.0882,40109.24,0.8117,15.3,0,0.014967,0.09111,0.5691,0.000239,-1.2682,Low
LN000298,2024-09-15,Technology,CCC,502,9951.84,135244.85,0.0811,0.1499,14737.18,0.6753,16.8,0,-0.042487,0.131078,-1.1228,0.000923,2.1337,Medium
LN000299,2025-01-05,Real Estate,BB,585,19550.56,153956.49,0.0663,0.1146,41745.54,0.4683,0.8,2,-0.067129,0.081979,-2.8366,0.001807,3.4482,High
LN000300,2021-03-03,Industrial,B,556,21780.75,60906.93,0.05,0.1255,40338.28,0.54,32.8,0,-0.139604,0.118769,-4.0718,0.000114,0.137,Low
LN000301,2021-08-04,Real Estate,AA,808,449691.28,74959.13,1.2152,0.0713,831281.29,0.541,2.5,2,-0.157316,0.060804,-8.9625,8e-05,3.9573,High
LN000302,2020-03-17,Real Estate,B,535,112129.2,120760.6,0.1831,0.1208,95581.56,1.1731,0.6,0,-0.084069,0.195657,-1.4884,8e-05,2.4429,Medium
LN000303,2025-03-31,Energy,B,577,151533.95,178470.55,0.2011,0.1277,252327.22,0.6005,0.0,0,0.155312,0.118642,4.5348,6.8e-05,1.5828,Medium
LN000304,2023-11-15,Industrial,BBB,679,8582.98,20000.0,0.0747,0.096,8152.97,1.0527,3.7,0,0.045942,0.08822,1.804,0.000409,0.1561,Low
LN000305,2022-02-19,Industrial,BB,551,26429.52,23841.69,0.2063,0.1113,21368.45,1.2368,7.0,1,0.002448,0.094464,0.0898,0.00143,3.4435,High
LN000306,2025-04-03,Energy,BB,617,261918.26,149733.28,0.4183,0.1164,343555.93,0.7624,2.8,0,-0.114888,0.120487,-3.3031,0.000748,1.496,Medium
LN000307,2023-03-19,Technology,A,719,135327.29,49324.56,0.5438,0.0837,127227.67,1.0637,12.7,2,0.12211,0.165111,2.5619,0.000416,4.1402,High
LN000308,2023-08-12,Technology,BBB,683,83958.19,37413.82,0.4901,0.0964,155487.6,0.54,8.8,0,-0.03188,0.095196,-1.1601,0.000144,0.696,Low
LN000309,2022-07-26,Consumer,BBB,693,183749.11,24886.66,1.4654,0.0867,343568.15,0.5348,3.0,2,0.114272,0.083961,4.7147,0.000323,5.8298,High
LN000310,2020-01-31,Utilities,AA,794,596824.03,40598.58,1.5,0.0602,376369.67,1.5857,9.3,0,-0.041929,0.036645,-3.9636,0.000375,3.2863,High
LN000311,2022-12-27,Real Estate,BBB,711,77408.61,22434.19,0.6562,0.0944,75021.67,1.0318,19.8,2,-0.087626,0.090947,-3.3376,0.000131,4.1933,High
LN000312,2024-06-03,Utilities,AA,785,106543.3,258788.39,0.0516,0.0655,80209.09,1.3283,0.7,0,-0.062989,0.059659,-3.6575,0.00047,-0.3301,Low
LN000313,2023-05-14,Technology,AAA,850,122009.8,58941.15,0.4902,0.0443,136872.47,0.8914,2.6,1,-0.085203,0.049884,-5.9168,0.000463,0.7857,Low
LN000314,2022-09-01,Healthcare,AA,810,1371369.73,57493.93,1.5,0.0771,2220828.47,0.6175,4.4,0,-0.040166,0.03766,-3.6946,2.1e-05,1.2489,Medium
LN000315,2022-12-20,Consumer,CCC,487,9805.59,90368.74,0.1018,0.1476,12013.58,0.8162,4.8,0,-0.013522,0.131211,-0.357,2e-06,2.5702,Medium
LN000316,2021-05-29,Utilities,BBB,689,209304.48,117435.16,0.4011,0.098,223159.41,0.9379,5.5,2,-0.064723,0.072012,-3.1135,0.000185,3.7623,High
