customer_id,age,gender,region,customer_segment,tenure_months,monthly_spend,num_products,login_frequency,support_tickets,satisfaction_score,days_since_last_purchase,discount_used,churned
CUST01411,20.0,Female,South,Standard,117,2664.79,4,8,2,5,155,1,0
CUST01412,68.0,Male,Central,Standard,86,3091.84,2,12,1,3,242,0,0
CUST01413,50.0,Female,East,Standard,43,1531.75,3,14,0,4,76,1,0
CUST01414,45.0,Male,West,Standard,77,3007.01,3,17,1,4,323,1,0
CUST01415,64.0,Female,South,Basic,8,744.2,1,10,2,3,175,1,0
CUST01416,25.0,Female,East,Standard,59,1514.08,1,9,6,2,111,1,1
CUST01417,51.0,Female,West,Standard,65,1963.51,1,16,2,2,18,0,0
CUST01418,52.0,Female,North,Basic,81,843.66,2,10,2,3,291,0,0
CUST01419,49.0,Female,West,Standard,12,2160.92,2,15,3,5,274,1,0
CUST01420,41.0,Male,East,Standard,4,2468.99,5,10,1,2,238,1,1
CUST01421,31.0,Male,East,New,117,372.04,2,11,2,4,198,0,0
CUST01422,49.0,Female,North,Basic,77,1358.53,3,9,0,3,162,0,0
CUST01423,63.0,Male,West,Basic,95,982.44,3,3,2,5,200,0,0
CUST01424,60.0,Female,West,Basic,41,787.93,1,15,2,4,234,1,0
CUST01425,33.0,Other,North,Premium,7,3883.09,1,15,1,3,340,1,1
CUST01426,21.0,Male,West,Basic,87,666.39,2,17,0,5,43,1,0
CUST01427,69.0,Female,North,Standard,88,2127.12,3,15,1,3,82,0,0
CUST01428,54.0,Male,South,Standard,69,2411.41,5,10,1,4,27,0,0
CUST01429,38.0,Female,East,Standard,69,3076.62,2,12,1,4,304,0,0
CUST01430,31.0,Male,South,Premium,81,4246.93,4,8,4,4,69,1,0
CUST01431,48.0,Male,Central,Premium,30,3987.08,2,11,1,5,199,0,0
CUST01432,65.0,Female,Central,New,73,380.39,3,9,2,5,216,0,0
CUST01433,35.0,Female,Central,Standard,6,1507.06,2,9,1,5,124,0,0
CUST01434,24.0,Female,North,Standard,89,1430.16,1,12,1,5,16,1,0
CUST01435,,Female,West,Premium,19,4338.32,1,12,2,4,126,0,0
CUST01436,24.0,Male,South,Premium,80,5822.2,1,14,4,2,14,1,0
CUST01437,50.0,Female,South,Basic,85,1768.41,2,16,2,5,39,1,0
CUST01438,40.0,Male,South,Standard,66,2418.78,3,16,0,4,199,0,0
CUST01439,38.0,Female,South,Standard,10,2534.26,1,10,2,3,108,0,0
CUST01440,36.0,Female,Central,Standard,16,1545.08,3,14,2,4,268,1,0
CUST01441,65.0,Female,South,Basic,37,,1,10,1,5,353,1,0
CUST01442,36.0,Female,West,Premium,79,5209.91,3,13,0,3,311,1,0
CUST01443,53.0,Male,Central,Premium,77,5311.4,3,10,0,5,40,0,0
CUST01444,46.0,Female,South,Standard,77,1003.6,3,11,1,4,347,1,0
CUST01445,35.0,Male,North,Standard,32,2556.65,2,21,2,2,269,0,1
CUST01446,19.0,Female,East,Standard,109,1869.41,1,18,1,5,69,1,0
CUST01447,18.0,Male,East,Basic,47,630.96,4,11,0,5,152,1,0
CUST01448,64.0,Female,East,Basic,110,784.99,1,13,3,3,187,1,0
CUST01449,22.0,Female,Central,Basic,72,379.93,1,12,2,3,352,1,0
CUST01450,37.0,Male,South,Standard,43,2079.74,1,11,2,4,241,1,0
CUST01451,28.0,Male,Central,Premium,82,3775.34,3,11,0,5,227,0,0
CUST01452,59.0,Female,West,Standard,36,1335.45,3,6,4,1,204,1,1
CUST01453,,Male,North,New,26,575.47,3,16,3,3,267,1,0
CUST01454,20.0,Male,North,Basic,10,749.85,2,9,1,4,118,0,0
CUST01455,40.0,Male,East,Basic,31,1181.86,1,15,3,4,317,1,0
CUST01456,29.0,Male,East,Premium,97,3516.79,4,8,0,3,292,1,0
CUST01457,37.0,Female,East,Standard,29,1395.36,2,11,0,5,222,1,0
CUST01458,22.0,Female,South,Premium,5,3971.98,2,13,3,5,63,0,0
CUST01459,54.0,Male,West,Basic,77,1008.75,2,7,0,5,5,0,0
CUST01460,55.0,Male,West,New,1,606.67,1,8,0,3,334,1,1
CUST01461,47.0,Male,West,New,87,356.05,1,11,0,5,292,0,0
CUST01462,26.0,Male,West,Standard,104,2049.38,2,14,4,4,145,1,0
CUST01463,51.0,Male,East,Standard,3,2338.52,1,5,1,3,150,1,0
CUST01464,61.0,Male,North,New,67,605.29,1,20,1,4,159,0,0
CUST01465,52.0,Male,East,Basic,71,826.61,4,12,0,1,269,1,1
CUST01466,,Female,West,Premium,100,5559.35,2,11,2,4,319,0,0
CUST01467,39.0,Male,East,Standard,35,2216.88,2,12,1,4,11,1,0
CUST01468,61.0,Female,West,Standard,15,3857.61,3,9,1,5,69,0,0
CUST01469,41.0,Female,Central,Standard,104,389.41,5,10,0,3,192,1,0
CUST01470,34.0,Female,North,Standard,67,1769.4,1,5,1,4,102,1,0
CUST01471,27.0,Female,Central,Basic,93,459.52,4,19,2,3,32,0,0
CUST01472,47.0,Female,South,Standard,30,1748.26,2,15,2,5,202,1,0
CUST01473,63.0,Female,East,Premium,103,4508.75,1,14,2,4,266,1,0
CUST01474,,Female,South,Standard,82,2163.95,1,14,2,2,108,0,0
CUST01475,49.0,Female,East,Basic,75,1095.07,2,6,2,3,54,1,0
CUST01476,34.0,Female,Central,Basic,43,,3,6,0,4,338,1,0
CUST01477,67.0,Female,West,Standard,113,2303.71,1,9,2,4,190,1,0
CUST01478,68.0,Male,West,New,60,100.0,2,7,2,4,239,0,0
CUST01479,34.0,Male,East,New,102,560.11,3,7,2,3,343,1,0
CUST01480,31.0,Male,West,Standard,40,2289.65,2,15,2,4,338,1,0
CUST01481,26.0,Female,Central,Premium,65,3655.69,4,14,2,3,291,1,0
CUST01482,57.0,Female,West,Basic,29,831.13,4,12,2,4,323,0,0
CUST01483,19.0,Female,Central,Basic,74,1114.29,2,11,1,5,321,1,0
CUST01484,62.0,Female,South,New,92,538.02,5,15,2,4,273,1,0
CUST01485,42.0,Male,Central,New,95,683.13,1,18,1,1,42,1,0
CUST01486,56.0,Male,North,Basic,19,1035.43,1,9,0,5,198,1,0
CUST01487,26.0,Female,North,Standard,3,716.53,2,13,1,3,121,0,0
CUST01488,39.0,Female,North,Premium,36,5160.89,3,13,1,4,334,1,0
CUST01489,60.0,Other,East,Standard,43,2038.98,3,12,0,4,284,0,0
CUST01490,63.0,Male,East,Standard,15,2413.98,2,13,1,3,295,1,0
CUST01491,21.0,Female,East,Basic,97,940.03,1,9,2,3,182,1,0
CUST01492,43.0,Female,Central,Basic,41,801.81,1,21,1,3,100,0,0
CUST01493,46.0,Female,East,Basic,107,899.34,4,9,2,5,11,0,0
CUST01494,62.0,Female,South,Standard,115,2171.64,4,13,0,5,233,0,0
CUST01495,51.0,Female,North,Basic,109,1021.34,3,13,1,4,117,0,0
CUST01496,40.0,Male,Central,Premium,90,3995.54,3,13,1,2,64,1,0
CUST01497,,Female,North,Standard,80,3384.34,2,13,2,5,176,0,0
CUST01498,28.0,Female,East,Basic,36,651.47,1,21,3,4,83,1,0
CUST01499,23.0,Female,Central,Basic,97,951.77,2,14,0,4,2,1,0
CUST01500,35.0,Female,West,New,84,574.69,3,9,1,4,299,1,0
CUST01501,38.0,Male,South,Standard,77,1275.23,2,13,0,4,217,0,0
CUST01502,59.0,Male,East,Standard,33,2572.07,1,13,3,4,242,1,0
CUST01503,53.0,Other,East,Standard,5,1246.67,5,18,2,4,297,1,1
CUST01504,58.0,Female,South,Standard,101,2439.51,4,9,0,4,60,0,0
CUST01505,55.0,Female,South,New,78,831.69,1,11,2,5,203,0,0
CUST01506,51.0,Male,West,Basic,91,1083.52,3,4,1,3,40,1,0
CUST01507,34.0,Female,East,New,87,533.68,5,7,4,4,315,1,0
CUST01508,54.0,Female,East,Standard,14,1878.98,1,9,0,3,45,0,0
CUST01509,42.0,Female,North,New,104,505.38,2,13,2,5,298,1,0
CUST01510,55.0,Male,Central,Premium,68,,2,10,4,2,119,1,0
CUST01511,29.0,Female,Central,New,103,479.63,2,7,3,3,131,1,0
CUST01512,40.0,Female,North,Standard,116,2325.5,4,13,1,5,280,0,0
CUST01513,59.0,Male,Central,Standard,83,1932.55,2,12,1,3,50,0,0
CUST01514,39.0,Female,South,Standard,47,2010.79,1,12,0,4,88,0,0
CUST01515,38.0,Female,Central,New,54,336.79,1,18,0,5,21,0,0
CUST01516,44.0,Female,Central,Premium,4,4263.0,1,12,1,4,232,1,1
CUST01517,48.0,Female,North,Standard,94,2638.15,2,13,1,3,43,1,0
CUST01518,23.0,Male,West,New,83,731.47,3,6,0,3,23,1,0
CUST01519,44.0,Male,Central,Standard,95,1856.18,1,14,2,5,216,1,0
CUST01520,57.0,Male,Central,Premium,95,4545.88,3,14,1,4,277,0,0
CUST01521,51.0,Male,West,Standard,9,1946.72,3,11,2,4,194,0,0
CUST01522,29.0,Female,North,Standard,53,1875.78,1,12,0,5,215,1,0
CUST01523,62.0,Male,West,New,77,232.15,3,15,0,4,179,1,0
CUST01524,24.0,Female,North,Basic,78,176.8,3,13,0,5,143,1,0
CUST01525,27.0,Other,South,Standard,119,1696.82,2,13,7,3,314,1,1
CUST01526,62.0,Female,North,New,60,639.0,2,12,2,4,26,1,0
CUST01527,34.0,Female,South,Standard,46,1766.72,3,13,3,4,218,1,0
CUST01528,43.0,Female,South,Premium,54,4346.75,5,18,1,3,59,1,0
CUST01529,38.0,Female,North,Standard,74,1734.91,2,19,4,3,346,1,0
CUST01530,45.0,Male,East,Standard,112,1779.62,2,16,1,4,45,1,0
CUST01531,,Male,North,Premium,95,4985.46,2,8,0,4,224,1,0
CUST01532,19.0,Female,Central,New,37,721.8,1,14,1,4,350,0,0
CUST01533,60.0,Female,Central,Basic,23,879.54,2,11,1,5,256,0,0
CUST01534,18.0,Female,East,Standard,27,2681.29,2,8,4,4,110,1,0
CUST01535,68.0,Female,South,Basic,70,878.57,1,13,1,5,320,0,0
CUST01536,53.0,Female,East,Basic,90,1196.25,2,12,0,4,340,1,0
CUST01537,68.0,Male,Central,New,66,359.89,1,9,2,3,250,1,0
CUST01538,43.0,Other,East,New,109,464.28,2,12,1,4,77,1,0
CUST01539,46.0,Female,North,Standard,61,1500.9,1,15,2,4,283,0,0
CUST01540,38.0,Male,East,Basic,77,1122.33,1,14,1,5,87,1,0
CUST01541,28.0,Female,South,Basic,51,803.59,4,21,0,3,250,1,0
CUST01542,57.0,Male,North,Basic,50,887.7,4,17,1,4,208,1,0
CUST01543,28.0,Female,West,Premium,19,2921.59,1,13,0,2,159,0,0
CUST01544,53.0,Female,Central,Premium,1,5271.34,2,7,2,3,12,1,0
CUST01545,66.0,Male,Central,Standard,40,,1,10,0,4,225,1,0
CUST01546,56.0,Female,East,Standard,32,2111.19,2,13,0,2,358,0,1
CUST01547,57.0,Female,North,Premium,22,4081.78,2,8,2,4,301,0,0
CUST01548,52.0,Male,West,Basic,112,500.81,1,8,0,5,32,1,0
CUST01549,51.0,Male,North,Premium,93,,3,15,2,5,54,0,0
CUST01550,64.0,Female,Central,Basic,66,909.0,1,8,2,3,242,0,0
CUST01551,,Male,North,Standard,40,,1,11,1,4,115,0,0
CUST01552,39.0,Male,West,New,38,526.32,3,13,1,5,288,1,0
CUST01553,22.0,Male,East,Standard,48,3133.66,3,5,2,2,104,1,0
CUST01554,50.0,Male,South,Premium,55,4069.62,2,11,1,4,311,0,0
CUST01555,53.0,Female,North,Basic,75,,2,13,1,5,297,1,0
CUST01556,64.0,Female,South,Basic,81,720.38,2,11,1,3,127,1,0
CUST01557,37.0,Male,Central,New,55,910.86,2,8,0,5,40,0,0
CUST01558,36.0,Female,East,Standard,51,3099.57,2,12,4,4,72,0,0
CUST01559,52.0,Male,East,Standard,107,1957.9,2,14,0,2,235,0,1
CUST01560,69.0,Female,North,New,60,610.91,2,12,1,4,247,1,0
CUST01561,60.0,Other,East,Premium,8,5368.79,3,13,0,3,294,1,1
CUST01562,34.0,Male,North,Basic,86,697.65,3,9,1,3,247,1,0
CUST01563,62.0,Female,North,Standard,68,1491.11,2,12,1,4,312,1,0
CUST01564,60.0,Female,South,Premium,75,6254.88,2,11,0,4,34,0,0
CUST01565,51.0,Male,East,Standard,72,2176.95,2,12,1,4,129,0,0
CUST01566,26.0,Male,North,Standard,9,2350.09,2,10,2,2,10,0,1
CUST01567,43.0,Male,South,Basic,90,321.06,2,10,1,5,168,0,0
CUST01568,19.0,Female,West,New,2,238.69,4,7,3,4,272,0,1
CUST01569,26.0,Other,South,Standard,80,2458.21,3,14,0,5,216,1,0
CUST01570,26.0,Female,South,Basic,95,1099.83,4,11,1,5,240,0,0
CUST01571,57.0,Female,North,Premium,70,4405.92,3,11,1,3,14,1,0
CUST01572,34.0,Female,Central,Standard,117,2172.79,5,17,1,1,90,1,0
CUST01573,18.0,Female,Central,Premium,85,4324.24,3,9,2,5,18,0,0
CUST01574,42.0,Female,Central,New,90,759.98,5,14,2,5,340,1,0
CUST01575,60.0,Male,South,Basic,59,1419.53,1,14,0,2,169,1,0
CUST01576,57.0,Female,North,Basic,19,393.69,1,11,2,4,56,1,0
CUST01577,59.0,Female,East,Basic,28,1027.09,2,13,0,1,164,1,0
CUST01578,42.0,Male,South,Basic,72,731.01,5,10,0,1,152,1,0
CUST01579,56.0,Female,South,New,14,439.21,2,11,2,4,90,1,0
CUST01580,52.0,Male,North,Basic,24,975.26,1,8,1,2,285,0,1
CUST01581,20.0,Female,West,New,112,496.15,2,13,2,5,22,1,0
CUST01582,67.0,Female,South,Standard,44,2737.84,3,8,1,5,267,1,0
CUST01583,54.0,Male,West,Premium,101,4569.86,2,9,0,4,297,1,0
CUST01584,61.0,Male,West,Standard,56,2718.8,3,12,0,2,246,0,1
CUST01585,61.0,Male,Central,Premium,90,4971.6,5,14,2,3,139,1,0
CUST01586,68.0,Female,North,Basic,95,737.3,4,9,2,4,52,1,0
CUST01587,47.0,Male,West,Standard,51,1775.22,1,3,0,4,67,0,0
CUST01588,,Female,North,Basic,32,1030.47,2,14,1,3,85,1,0
CUST01589,51.0,Male,Central,Premium,50,3950.67,2,13,1,4,250,0,0
CUST01590,29.0,Other,North,Premium,41,4090.73,2,11,3,4,331,0,0
CUST01591,36.0,Female,South,Standard,66,2858.33,1,14,2,5,123,0,0
CUST01592,54.0,Female,West,New,25,701.89,3,9,0,5,202,0,0
CUST01593,61.0,Female,North,Standard,116,2174.32,2,14,2,4,6,0,0
CUST01594,66.0,Female,East,Standard,108,2883.27,4,16,2,4,337,1,0
CUST01595,34.0,Female,North,Basic,61,617.03,5,12,3,2,199,1,0
CUST01596,27.0,Male,West,Basic,66,622.36,1,15,2,3,224,0,0
CUST01597,66.0,Male,Central,Standard,42,2860.17,5,19,1,5,13,1,0
CUST01598,64.0,Male,Central,Standard,65,3147.92,3,14,1,4,6,0,0
CUST01599,29.0,Male,West,Standard,36,3377.89,2,7,1,3,121,1,0
CUST01600,33.0,Male,South,New,76,137.11,2,11,1,4,45,0,0
CUST01601,41.0,Female,South,Premium,9,5867.17,2,17,1,5,362,0,1
CUST01602,36.0,Other,Central,Standard,36,2386.37,2,6,1,3,26,1,0
CUST01603,25.0,Male,Central,Premium,105,,3,9,2,3,4,1,0
CUST01604,,Female,West,Standard,92,2459.97,1,10,2,5,293,1,0
CUST01605,38.0,Male,South,Basic,38,563.04,3,12,1,4,277,1,0
CUST01606,34.0,Female,Central,Standard,33,1518.75,1,9,0,4,284,1,0
CUST01607,40.0,Female,South,Premium,42,4449.1,1,15,3,3,210,0,0
CUST01608,54.0,Female,Central,Standard,61,2688.18,2,15,2,5,288,1,0
CUST01609,33.0,Other,North,Premium,46,3367.38,2,9,1,5,359,1,0
CUST01610,23.0,Male,East,Premium,86,5540.81,2,16,3,4,181,0,0
CUST01611,25.0,Female,North,Basic,89,138.43,1,9,1,1,253,0,1
CUST01612,42.0,Female,Central,Basic,61,1339.04,4,11,2,4,282,0,0
CUST01613,35.0,Male,East,New,18,305.87,3,12,3,3,145,0,0
CUST01614,42.0,Female,East,New,70,552.05,1,6,1,2,116,1,0
CUST01615,29.0,Male,Central,Basic,82,1006.19,2,13,0,4,349,1,0
CUST01616,32.0,Female,Central,Premium,116,5557.05,2,11,0,2,30,1,0
CUST01617,43.0,Male,South,Basic,80,733.94,1,7,0,5,242,1,0
CUST01618,58.0,Male,Central,Basic,15,1043.65,3,15,0,1,5,0,0
CUST01619,62.0,Female,West,Basic,48,987.99,4,8,3,4,262,0,0
CUST01620,,Female,Central,Standard,72,2699.5,3,10,1,3,106,1,0
CUST01621,64.0,Male,West,Standard,13,2298.41,1,10,3,4,124,1,0
CUST01622,49.0,Male,Central,Basic,119,869.33,4,11,0,2,326,1,1
CUST01623,27.0,Female,South,Basic,43,608.88,2,11,2,4,138,1,0
CUST01624,33.0,Male,West,New,60,581.48,5,14,1,5,106,1,0
CUST01625,24.0,Male,North,Premium,57,3700.28,1,13,1,5,213,1,0
CUST01626,34.0,Female,West,Standard,71,1795.11,2,12,0,4,300,1,0
CUST01627,40.0,Female,South,Standard,17,2577.0,2,14,0,2,56,1,0
CUST01628,43.0,Male,West,Basic,50,715.35,1,6,1,2,132,0,0
CUST01629,38.0,Female,Central,Premium,32,5504.08,3,14,2,4,269,1,0
CUST01630,39.0,Female,Central,Premium,22,5049.37,3,11,1,3,122,0,0
CUST01631,24.0,Female,South,New,55,666.68,1,16,1,4,202,1,0
CUST01632,31.0,Female,East,Premium,115,4739.82,3,11,1,5,208,0,0
CUST01633,32.0,Male,Central,Basic,57,,2,9,0,5,275,1,0
CUST01634,24.0,Male,North,Standard,13,964.13,1,10,5,5,90,1,0
CUST01635,26.0,Male,South,Basic,47,1014.41,5,19,1,5,190,0,0
CUST01636,68.0,Female,West,Basic,87,912.36,4,16,3,4,265,1,0
CUST01637,65.0,Male,West,New,62,526.73,1,8,1,4,46,0,0
CUST01638,25.0,Female,North,New,54,270.5,2,15,1,4,312,0,0
CUST01639,67.0,Male,Central,Premium,29,3900.82,2,14,1,5,330,1,0
CUST01640,40.0,Male,South,Premium,22,4055.12,3,17,0,3,40,0,0
CUST01641,46.0,Female,North,Standard,65,3517.65,5,7,1,4,67,1,0
CUST01642,35.0,Male,Central,Basic,29,,2,13,0,3,113,0,0
CUST01643,48.0,Male,South,New,48,924.17,4,14,4,2,339,1,1
CUST01644,47.0,Female,West,Standard,5,2524.38,2,9,2,4,62,1,0
CUST01645,69.0,Male,South,Basic,35,100.0,2,9,1,4,227,1,0
CUST01646,56.0,Female,East,Premium,119,4260.24,5,10,1,4,174,1,0
CUST01647,52.0,Female,South,Basic,74,884.05,2,14,3,4,134,0,0
CUST01648,,Male,East,New,83,384.14,2,3,1,4,285,1,0
CUST01649,59.0,Female,South,Standard,101,3026.13,3,21,1,2,275,1,1
CUST01650,56.0,Female,East,Standard,71,2657.69,1,16,1,4,114,0,0
CUST01651,34.0,Male,West,Premium,46,,2,14,3,5,108,1,0
CUST01652,31.0,Male,Central,Basic,35,1012.56,5,9,1,3,143,1,0
CUST01653,48.0,Male,East,Standard,45,1784.33,3,13,0,4,57,1,0
CUST01654,,Female,East,Premium,13,4975.67,4,15,0,4,294,0,0
CUST01655,52.0,Male,West,Standard,10,2288.45,1,16,1,5,277,0,1
CUST01656,61.0,Female,East,Standard,66,2688.27,2,14,1,4,51,0,0
CUST01657,62.0,Female,North,Standard,70,2157.2,5,15,2,2,276,0,1
CUST01658,51.0,Female,West,Basic,72,936.92,2,15,1,5,234,0,0
CUST01659,20.0,Male,North,Premium,100,2340.54,1,10,1,5,242,1,0
CUST01660,54.0,Male,West,Basic,25,795.15,2,4,2,5,258,1,0
CUST01661,60.0,Female,East,Basic,44,1208.05,2,11,3,4,237,1,0
CUST01662,57.0,Male,North,Standard,60,1659.73,1,12,0,5,32,1,0
CUST01663,43.0,Male,East,Premium,47,3598.86,4,17,2,4,348,0,0
CUST01664,40.0,Male,West,Basic,40,758.53,5,9,1,4,248,0,0
CUST01665,61.0,Male,East,New,7,586.58,2,9,1,5,132,1,0
CUST01666,56.0,Female,North,Standard,46,3092.43,3,9,2,5,263,1,0
CUST01667,32.0,Male,North,Standard,23,2867.54,4,11,1,4,259,1,0
CUST01668,66.0,Male,East,Premium,83,4162.82,3,17,1,5,281,1,0
CUST01669,21.0,Male,South,Basic,46,242.82,1,16,0,2,250,0,1
CUST01670,46.0,Female,West,Premium,86,5392.91,1,5,1,2,265,1,1
CUST01671,39.0,Female,West,Standard,13,2586.53,1,17,2,4,215,1,0
CUST01672,42.0,Male,East,Basic,21,1499.25,1,14,0,4,215,0,0
CUST01673,30.0,Female,South,Basic,1,430.19,2,16,1,3,282,1,1
CUST01674,35.0,Female,North,Standard,19,2651.28,2,15,1,4,320,0,0
CUST01675,50.0,Female,Central,Standard,60,1859.1,1,15,3,2,18,1,0
CUST01676,,Female,Central,Basic,33,744.34,1,15,1,4,347,1,0
CUST01677,62.0,Male,East,Premium,4,3968.49,2,7,0,5,2,1,0
CUST01678,59.0,Male,South,Premium,106,,1,12,2,4,1,1,0
CUST01679,61.0,Male,South,New,3,,3,11,0,4,304,1,1
CUST01680,,Male,West,Premium,91,4759.34,1,12,3,5,363,1,0
CUST01681,52.0,Other,North,Basic,52,1110.02,4,9,3,4,216,1,0
CUST01682,59.0,Male,South,New,105,851.8,5,13,0,5,164,1,0
CUST01683,51.0,Male,Central,Standard,99,1800.03,3,13,1,4,191,0,0
CUST01684,47.0,Female,North,Standard,28,2702.62,3,11,1,5,75,1,0
CUST01685,30.0,Female,North,Basic,70,1315.88,5,16,0,5,26,0,0
CUST01686,30.0,Male,East,New,70,634.58,1,18,1,4,262,0,0
CUST01687,35.0,Male,South,New,55,605.84,5,5,2,4,282,0,0
CUST01688,49.0,Male,East,Basic,57,1263.23,3,18,1,4,221,1,0
CUST01689,49.0,Female,South,Premium,108,3930.67,3,6,4,4,43,1,0
CUST01690,52.0,Male,West,Basic,87,736.92,2,12,4,4,122,1,0
CUST01691,56.0,Male,East,Standard,97,1734.8,2,12,2,3,129,1,0
CUST01692,63.0,Female,East,Standard,16,2872.62,3,17,4,4,265,0,0
CUST01693,69.0,Male,Central,Premium,24,4736.15,3,8,4,4,283,1,0
CUST01694,46.0,Female,East,Premium,69,4749.91,3,13,2,5,71,1,0
CUST01695,66.0,Female,South,Basic,41,417.03,1,7,2,5,259,1,0
CUST01696,,Male,Central,Standard,106,1955.68,2,7,2,2,201,1,1
CUST01697,61.0,Female,East,Standard,77,1705.56,2,8,1,3,130,0,0
CUST01698,33.0,Female,East,Standard,47,2808.75,1,13,2,1,330,1,1
CUST01699,61.0,Male,West,New,76,293.02,1,11,1,1,81,1,1
CUST01700,64.0,Female,East,Basic,69,784.44,1,7,0,3,254,1,0
CUST01701,27.0,Female,North,Standard,101,2694.8,2,19,1,5,65,0,0
CUST01702,47.0,Female,Central,Premium,31,3692.04,2,11,1,5,146,1,0
CUST01703,42.0,Male,North,Standard,92,1837.79,1,14,1,4,134,1,0
CUST01704,56.0,Other,Central,New,92,201.65,5,16,4,4,102,0,0
CUST01705,37.0,Male,West,Basic,30,1159.76,3,11,1,4,42,1,0
CUST01706,22.0,Male,East,Standard,18,1317.72,3,13,1,5,196,1,0
CUST01707,18.0,Male,East,Basic,44,997.71,1,11,3,5,360,1,0
CUST01708,47.0,Male,East,Standard,27,2592.87,3,14,1,2,260,0,1
CUST01709,66.0,Female,Central,Basic,99,1054.82,2,15,0,3,99,0,0
CUST01710,20.0,Male,East,Standard,26,1637.28,5,9,0,1,65,0,0
CUST01711,62.0,Male,North,Premium,103,3861.17,3,10,2,4,297,0,0
CUST01712,31.0,Female,East,Premium,113,4677.25,2,16,2,4,223,1,0
CUST01713,47.0,Male,West,Standard,115,2266.54,4,13,2,3,245,1,0
CUST01714,67.0,Male,North,New,60,464.97,1,7,2,5,183,1,0
CUST01715,21.0,Male,East,Standard,18,2554.99,1,8,1,4,149,1,0
CUST01716,35.0,Male,East,New,97,641.92,3,15,0,5,116,1,0
CUST01717,54.0,Male,South,Basic,89,433.97,1,11,2,1,320,1,1
CUST01718,42.0,Female,Central,Standard,56,2408.23,1,14,2,2,258,0,1
CUST01719,65.0,Male,North,Premium,31,4754.61,3,15,4,3,79,1,0
CUST01720,18.0,Male,South,Premium,101,,1,7,0,1,231,0,1
CUST01721,63.0,Female,West,Basic,59,952.55,3,9,0,5,357,1,0
CUST01722,32.0,Female,Central,Premium,2,3445.27,4,16,1,2,119,1,1
CUST01723,26.0,Male,North,Standard,97,1779.45,2,10,1,4,74,1,0
CUST01724,32.0,Female,East,Standard,39,2459.55,1,11,1,2,9,1,0
CUST01725,66.0,Male,North,Basic,61,1127.81,1,8,3,3,279,1,0
CUST01726,41.0,Female,East,Premium,107,6042.25,1,7,3,5,270,1,0
CUST01727,21.0,Female,Central,Standard,107,2077.3,1,14,2,5,54,0,0
CUST01728,29.0,Male,East,Standard,63,3047.84,1,9,1,4,45,0,0
CUST01729,54.0,Female,West,Standard,96,1644.98,2,15,1,5,225,1,0
CUST01730,54.0,Male,East,Basic,18,1004.26,2,13,1,4,16,0,0
CUST01731,60.0,Female,West,Premium,17,5815.28,3,15,1,4,212,1,0
CUST01732,23.0,Male,Central,Basic,98,1126.06,4,21,2,5,200,1,0
CUST01733,56.0,Female,Central,Basic,39,690.39,3,10,2,3,241,1,0
CUST01734,63.0,Female,North,Basic,71,894.39,2,8,5,3,102,1,0
CUST01735,41.0,Female,West,Basic,106,939.38,1,14,2,4,95,1,0
CUST01736,28.0,Male,West,Standard,54,2798.73,3,8,1,4,185,1,0
CUST01737,30.0,Female,South,Premium,117,5213.22,2,18,0,2,136,1,0
CUST01738,51.0,Female,South,Basic,99,1468.6,1,10,3,2,25,0,0
CUST01739,42.0,Female,South,Standard,94,2365.4,4,11,1,5,318,1,0
CUST01740,24.0,Female,East,Basic,76,381.03,2,17,1,4,333,0,0
CUST01741,69.0,Female,South,Standard,35,2357.12,1,14,3,4,50,0,0
CUST01742,,Male,West,New,11,333.29,4,8,0,5,169,1,0
CUST01743,25.0,Male,East,Basic,61,448.79,4,14,1,4,290,1,0
CUST01744,37.0,Female,Central,Premium,44,4333.49,2,12,3,4,100,1,0
CUST01745,46.0,Male,North,Standard,68,2857.21,2,12,0,5,81,0,0
CUST01746,68.0,Other,South,Basic,25,1241.94,2,13,3,5,12,1,0
CUST01747,62.0,Female,Central,Basic,48,455.03,3,8,1,4,208,0,0
CUST01748,63.0,Female,West,Standard,32,1761.08,1,11,5,4,77,1,0
CUST01749,27.0,Male,North,New,84,,2,15,1,4,75,1,0
CUST01750,60.0,Female,Central,Standard,114,2087.71,5,8,1,4,170,0,0
CUST01751,51.0,Female,North,Standard,95,,1,9,3,3,311,1,0
CUST01752,43.0,Female,South,New,4,588.94,4,12,1,4,348,1,1
CUST01753,58.0,Female,West,New,118,487.19,5,11,2,3,179,1,0
CUST01754,66.0,Male,North,Basic,38,1325.27,1,16,5,1,88,0,1
CUST01755,20.0,Female,Central,New,117,165.57,3,15,2,4,265,1,0
CUST01756,23.0,Female,South,Premium,63,2246.71,1,9,2,5,222,1,0
CUST01757,22.0,Male,South,New,47,483.25,3,17,3,1,3,1,1
CUST01758,22.0,Male,Central,Standard,1,2072.48,3,13,2,3,118,1,0
CUST01759,64.0,Female,Central,Premium,3,3939.06,1,11,4,4,136,1,0
CUST01760,40.0,Female,North,Standard,101,2527.23,3,16,1,4,187,1,0
CUST01761,66.0,Other,East,Standard,86,2025.7,4,9,4,3,30,1,0
CUST01762,26.0,Female,South,Standard,62,2152.66,2,11,0,2,67,1,0
CUST01763,52.0,Male,North,Standard,64,2076.87,1,7,2,4,311,1,0
CUST01764,37.0,Male,Central,Premium,17,,1,10,0,5,299,1,0
